Delivery Point,Avg_6M_Volume,Zero_Volume_Months,Churn_Probability_%,Risk_Profile
608923,245114.8,0,0.03,Low Risk (Zone 5/6)
609032,164075.05,0,0.03,Low Risk (Zone 5/6)
609045,129084.61666666665,0,0.03,Low Risk (Zone 5/6)
638445,100850.5,0,0.03,Low Risk (Zone 5/6)
637913,91605.6,0,0.03,Low Risk (Zone 5/6)
638207,86060.0,0,0.03,Low Risk (Zone 5/6)
638351,192766.66666666666,0,0.03,Low Risk (Zone 5/6)
609058,261967.6,0,0.03,Low Risk (Zone 5/6)
609060,151241.4,0,0.03,Low Risk (Zone 5/6)
605250,180992.0,0,0.03,Low Risk (Zone 5/6)
615535,79131.25,0,0.03,Low Risk (Zone 5/6)
615537,227648.6333333333,0,0.03,Low Risk (Zone 5/6)
608041,162590.33333333334,0,0.03,Low Risk (Zone 5/6)
639817,59301.0,0,0.03,Low Risk (Zone 5/6)
639998,129506.71666666667,0,0.03,Low Risk (Zone 5/6)
608134,130409.16666666667,0,0.03,Low Risk (Zone 5/6)
605754,278000.0,0,0.03,Low Risk (Zone 5/6)
639363,196897.66666666666,0,0.03,Low Risk (Zone 5/6)
639542,206335.91666666666,0,0.03,Low Risk (Zone 5/6)
639597,202683.33333333334,0,0.03,Low Risk (Zone 5/6)
639634,481507.0,0,0.03,Low Risk (Zone 5/6)
600278,254217.33333333334,0,0.03,Low Risk (Zone 5/6)
615485,292641.75,0,0.03,Low Risk (Zone 5/6)
615491,154119.03333333333,0,0.03,Low Risk (Zone 5/6)
615528,263095.57999999996,0,0.03,Low Risk (Zone 5/6)
608319,143850.0,0,0.03,Low Risk (Zone 5/6)
608581,133750.0,0,0.03,Low Risk (Zone 5/6)
608652,212563.5,0,0.03,Low Risk (Zone 5/6)
614470,217759.4,0,0.03,Low Risk (Zone 5/6)
608043,87600.0,0,0.03,Low Risk (Zone 5/6)
640441,252184.1,0,0.03,Low Risk (Zone 5/6)
600193,234027.33333333334,0,0.03,Low Risk (Zone 5/6)
600196,150389.0,0,0.03,Low Risk (Zone 5/6)
600207,182989.60749999998,0,0.03,Low Risk (Zone 5/6)
600234,159729.0,0,0.03,Low Risk (Zone 5/6)
640464,118360.0,0,0.03,Low Risk (Zone 5/6)
607405,186400.0,0,0.03,Low Risk (Zone 5/6)
607463,219436.03333333333,0,0.03,Low Risk (Zone 5/6)
602780,251700.03999999998,0,0.03,Low Risk (Zone 5/6)
602818,241120.5,0,0.03,Low Risk (Zone 5/6)
615414,227053.86666666667,0,0.03,Low Risk (Zone 5/6)
615415,311652.43333333335,0,0.03,Low Risk (Zone 5/6)
615416,106160.56666666667,0,0.03,Low Risk (Zone 5/6)
608005,188709.33333333334,0,0.03,Low Risk (Zone 5/6)
607242,267242.6666666667,0,0.03,Low Risk (Zone 5/6)
641152,216766.66666666666,0,0.03,Low Risk (Zone 5/6)
615191,195439.66666666666,0,0.03,Low Risk (Zone 5/6)
615197,254362.80000000002,0,0.03,Low Risk (Zone 5/6)
614499,114064.25,0,0.03,Low Risk (Zone 5/6)
614535,160420.625,0,0.03,Low Risk (Zone 5/6)
614569,128662.45,0,0.03,Low Risk (Zone 5/6)
607401,104941.6,0,0.03,Low Risk (Zone 5/6)
605816,127618.33333333333,0,0.03,Low Risk (Zone 5/6)
606534,146368.91666666666,0,0.03,Low Risk (Zone 5/6)
640926,176592.175,0,0.03,Low Risk (Zone 5/6)
640961,478240.5,0,0.03,Low Risk (Zone 5/6)
615232,96281.13333333335,0,0.03,Low Risk (Zone 5/6)
615253,115848.15000000001,0,0.03,Low Risk (Zone 5/6)
614401,121967.63333333335,0,0.03,Low Risk (Zone 5/6)
614441,263521.45,0,0.03,Low Risk (Zone 5/6)
603008,216316.66666666666,0,0.03,Low Risk (Zone 5/6)
603288,95711.5,0,0.03,Low Risk (Zone 5/6)
615176,139251.85,0,0.03,Low Risk (Zone 5/6)
641282,252270.66666666666,0,0.03,Low Risk (Zone 5/6)
641372,87100.0,0,0.03,Low Risk (Zone 5/6)
641471,209749.0,0,0.03,Low Risk (Zone 5/6)
641583,420380.0,0,0.03,Low Risk (Zone 5/6)
606565,239454.5,0,0.03,Low Risk (Zone 5/6)
640962,517950.0,0,0.03,Low Risk (Zone 5/6)
641043,489980.7,0,0.03,Low Risk (Zone 5/6)
641044,518985.9,0,0.03,Low Risk (Zone 5/6)
641045,523705.0,0,0.03,Low Risk (Zone 5/6)
600163,249383.33333333334,0,0.03,Low Risk (Zone 5/6)
600187,179775.0,0,0.03,Low Risk (Zone 5/6)
607209,211323.0,0,0.03,Low Risk (Zone 5/6)
607230,163977.0,0,0.03,Low Risk (Zone 5/6)
600038,163213.5,0,0.03,Low Risk (Zone 5/6)
600056,242700.0,0,0.03,Low Risk (Zone 5/6)
600076,117568.5,0,0.03,Low Risk (Zone 5/6)
642457,323602.0,0,0.03,Low Risk (Zone 5/6)
642204,378800.0,0,0.03,Low Risk (Zone 5/6)
600140,142254.2,0,0.03,Low Risk (Zone 5/6)
600124,131950.0,0,0.03,Low Risk (Zone 5/6)
642053,471400.0,0,0.03,Low Risk (Zone 5/6)
642146,463968.1,0,0.03,Low Risk (Zone 5/6)
603147,163993.2,0,0.03,Low Risk (Zone 5/6)
615102,163135.06666666668,0,0.03,Low Risk (Zone 5/6)
614735,232271.8,0,0.03,Low Risk (Zone 5/6)
614740,497577.3,0,0.03,Low Risk (Zone 5/6)
614780,87993.95000000001,0,0.03,Low Risk (Zone 5/6)
614831,236300.30000000002,0,0.03,Low Risk (Zone 5/6)
607182,153286.66666666666,0,0.03,Low Risk (Zone 5/6)
611584,211707.2666666667,0,0.03,Low Risk (Zone 5/6)
603996,168483.33333333334,0,0.03,Low Risk (Zone 5/6)
618002,460400.0,0,0.03,Low Risk (Zone 5/6)
642192,194300.0,0,0.03,Low Risk (Zone 5/6)
642363,524269.0,0,0.03,Low Risk (Zone 5/6)
603194,98398.0,0,0.03,Low Risk (Zone 5/6)
614902,250204.37999999998,0,0.03,Low Risk (Zone 5/6)
614963,225078.0166666667,0,0.03,Low Risk (Zone 5/6)
641941,123750.0,0,0.03,Low Risk (Zone 5/6)
641952,523400.0,0,0.03,Low Risk (Zone 5/6)
641972,423683.1,0,0.03,Low Risk (Zone 5/6)
642016,435660.0,0,0.03,Low Risk (Zone 5/6)
642302,336500.0,0,0.03,Low Risk (Zone 5/6)
642322,442789.7,0,0.03,Low Risk (Zone 5/6)
642336,426600.0,0,0.03,Low Risk (Zone 5/6)
642353,430840.0,0,0.03,Low Risk (Zone 5/6)
642104,524395.6,0,0.02,Low Risk (Zone 5/6)
600011,158834.0,0,0.02,Low Risk (Zone 5/6)
600032,244567.83333333334,0,0.02,Low Risk (Zone 5/6)
642428,545000.0,0,0.02,Low Risk (Zone 5/6)
600059,306622.8333333333,0,0.02,Low Risk (Zone 5/6)
626831,158483.83333333334,0,0.02,Low Risk (Zone 5/6)
604336,293615.8333333333,0,0.02,Low Risk (Zone 5/6)
610519,188476.175,0,0.02,Low Risk (Zone 5/6)
626867,198421.4,0,0.02,Low Risk (Zone 5/6)
626911,376500.0,0,0.02,Low Risk (Zone 5/6)
626934,212603.5,0,0.02,Low Risk (Zone 5/6)
626946,391521.0,0,0.02,Low Risk (Zone 5/6)
627011,245354.9,0,0.02,Low Risk (Zone 5/6)
627231,262193.6666666667,0,0.02,Low Risk (Zone 5/6)
606907,163771.0,0,0.02,Low Risk (Zone 5/6)
607074,175127.33333333334,0,0.02,Low Risk (Zone 5/6)
615016,143126.85,0,0.02,Low Risk (Zone 5/6)
615046,151287.44,0,0.02,Low Risk (Zone 5/6)
615050,326078.30000000005,0,0.02,Low Risk (Zone 5/6)
615059,350364.4,0,0.02,Low Risk (Zone 5/6)
614753,136482.0,0,0.02,Low Risk (Zone 5/6)
614785,284143.60000000003,0,0.02,Low Risk (Zone 5/6)
614979,550523.3,0,0.02,Low Risk (Zone 5/6)
615006,157467.079,0,0.02,Low Risk (Zone 5/6)
607113,165111.0,0,0.02,Low Risk (Zone 5/6)
607134,179498.5,0,0.02,Low Risk (Zone 5/6)
614791,558235.0,0,0.02,Low Risk (Zone 5/6)
615110,238314.63333333333,0,0.02,Low Risk (Zone 5/6)
615114,177656.85,0,0.02,Low Risk (Zone 5/6)
615129,234055.86666666667,0,0.02,Low Risk (Zone 5/6)
615161,192121.13333333333,0,0.02,Low Risk (Zone 5/6)
615166,180323.41666666666,0,0.02,Low Risk (Zone 5/6)
606861,118940.0,0,0.02,Low Risk (Zone 5/6)
601058,191750.0,0,0.02,Low Risk (Zone 5/6)
610547,518985.89999999997,0,0.02,Low Risk (Zone 5/6)
610555,297871.2,0,0.02,Low Risk (Zone 5/6)
610468,197684.25,0,0.02,Low Risk (Zone 5/6)
627263,263340.0,0,0.02,Low Risk (Zone 5/6)
627310,272517.25,0,0.02,Low Risk (Zone 5/6)
627332,188516.66666666666,0,0.02,Low Risk (Zone 5/6)
627351,479983.3333333333,0,0.02,Low Risk (Zone 5/6)
614711,145421.2666666667,0,0.02,Low Risk (Zone 5/6)
603219,322021.0,0,0.02,Low Risk (Zone 5/6)
603233,220418.0,0,0.02,Low Risk (Zone 5/6)
641689,187660.0,0,0.02,Low Risk (Zone 5/6)
641721,656875.7,0,0.02,Low Risk (Zone 5/6)
607083,216330.0,0,0.02,Low Risk (Zone 5/6)
607112,143434.58333333334,0,0.02,Low Risk (Zone 5/6)
610647,239868.4,0,0.02,Low Risk (Zone 5/6)
626353,219500.0,0,0.02,Low Risk (Zone 5/6)
626564,240665.08333333334,0,0.02,Low Risk (Zone 5/6)
627455,205233.33333333334,0,0.02,Low Risk (Zone 5/6)
627456,257033.33333333334,0,0.02,Low Risk (Zone 5/6)
627458,138653.0,0,0.02,Low Risk (Zone 5/6)
627520,293183.3333333333,0,0.02,Low Risk (Zone 5/6)
627595,243308.5,0,0.02,Low Risk (Zone 5/6)
604280,187916.66666666666,0,0.02,Low Risk (Zone 5/6)
604288,211672.33333333334,0,0.02,Low Risk (Zone 5/6)
625974,177189.33333333334,0,0.02,Low Risk (Zone 5/6)
600942,214733.33333333334,0,0.02,Low Risk (Zone 5/6)
600944,209783.33333333334,0,0.02,Low Risk (Zone 5/6)
641630,257363.6,0,0.02,Low Risk (Zone 5/6)
615168,207295.13333333333,0,0.02,Low Risk (Zone 5/6)
615171,163173.41666666666,0,0.02,Low Risk (Zone 5/6)
615173,156478.45,0,0.02,Low Risk (Zone 5/6)
615177,177407.5,0,0.02,Low Risk (Zone 5/6)
615179,228404.44,0,0.02,Low Risk (Zone 5/6)
615184,145141.08333333334,0,0.02,Low Risk (Zone 5/6)
614513,248708.16,0,0.02,Low Risk (Zone 5/6)
600965,275757.0,0,0.02,Low Risk (Zone 5/6)
600980,228606.33333333334,0,0.02,Low Risk (Zone 5/6)
600993,310866.6666666667,0,0.02,Low Risk (Zone 5/6)
604440,249191.0,0,0.02,Low Risk (Zone 5/6)
610681,172467.775,0,0.02,Low Risk (Zone 5/6)
604211,167199.66666666666,0,0.02,Low Risk (Zone 5/6)
625798,179116.33333333334,0,0.02,Low Risk (Zone 5/6)
614695,476341.35,0,0.02,Low Risk (Zone 5/6)
615258,236108.4833333333,0,0.02,Low Risk (Zone 5/6)
615305,217596.6,0,0.02,Low Risk (Zone 5/6)
614465,164109.56,0,0.02,Low Risk (Zone 5/6)
641559,507250.0,0,0.02,Low Risk (Zone 5/6)
606571,225567.25,0,0.02,Low Risk (Zone 5/6)
610720,221912.86666666667,0,0.02,Low Risk (Zone 5/6)
610724,168966.81666666668,0,0.02,Low Risk (Zone 5/6)
610732,150128.76666666666,0,0.02,Low Risk (Zone 5/6)
610748,265957.73333333334,0,0.02,Low Risk (Zone 5/6)
604602,229440.34,0,0.02,Low Risk (Zone 5/6)
627707,282333.3333333333,0,0.02,Low Risk (Zone 5/6)
627713,265901.9166666667,0,0.02,Low Risk (Zone 5/6)
627973,89729.66666666667,0,0.02,Low Risk (Zone 5/6)
610190,202662.325,0,0.02,Low Risk (Zone 5/6)
641433,117085.5,0,0.02,Low Risk (Zone 5/6)
641454,144047.65,0,0.02,Low Risk (Zone 5/6)
615327,199295.71666666667,0,0.02,Low Risk (Zone 5/6)
602791,226616.33333333334,0,0.02,Low Risk (Zone 5/6)
614562,210460.30000000002,0,0.02,Low Risk (Zone 5/6)
610220,302454.15,0,0.02,Low Risk (Zone 5/6)
610880,201954.56,0,0.02,Low Risk (Zone 5/6)
625417,240615.83333333334,0,0.02,Low Risk (Zone 5/6)
625547,314440.3333333333,0,0.02,Low Risk (Zone 5/6)
610163,268873.6,0,0.02,Low Risk (Zone 5/6)
610169,211534.55000000002,0,0.02,Low Risk (Zone 5/6)
610170,249047.6,0,0.02,Low Risk (Zone 5/6)
628298,185500.0,0,0.02,Low Risk (Zone 5/6)
628440,473700.7,0,0.02,Low Risk (Zone 5/6)
628851,310367.25,0,0.02,Low Risk (Zone 5/6)
601186,162500.0,0,0.02,Low Risk (Zone 5/6)
610790,398591.35000000003,0,0.02,Low Risk (Zone 5/6)
610800,231024.81666666665,0,0.02,Low Risk (Zone 5/6)
628953,276200.0,0,0.02,Low Risk (Zone 5/6)
628984,207064.5166666667,0,0.02,Low Risk (Zone 5/6)
603438,219316.66666666666,0,0.02,Low Risk (Zone 5/6)
603481,380525.5,0,0.02,Low Risk (Zone 5/6)
615417,164209.41666666666,0,0.02,Low Risk (Zone 5/6)
615484,99820.475,0,0.02,Low Risk (Zone 5/6)
614189,233250.11666666667,0,0.02,Low Risk (Zone 5/6)
607320,370300.75,0,0.02,Low Risk (Zone 5/6)
641122,172937.85,0,0.02,Low Risk (Zone 5/6)
607202,293454.06666666665,0,0.02,Low Risk (Zone 5/6)
607205,156185.16666666666,0,0.02,Low Risk (Zone 5/6)
607299,529997.0,0,0.02,Low Risk (Zone 5/6)
614275,209865.63333333333,0,0.02,Low Risk (Zone 5/6)
615544,382108.98,0,0.02,Low Risk (Zone 5/6)
615558,333770.7833333333,0,0.02,Low Risk (Zone 5/6)
603402,496173.0,0,0.02,Low Risk (Zone 5/6)
603423,212647.0,0,0.02,Low Risk (Zone 5/6)
604645,203327.25,0,0.02,Low Risk (Zone 5/6)
604650,221950.0,0,0.02,Low Risk (Zone 5/6)
604676,557174.5,0,0.02,Low Risk (Zone 5/6)
604683,511866.6666666667,0,0.02,Low Risk (Zone 5/6)
610946,250112.30000000002,0,0.02,Low Risk (Zone 5/6)
610973,161370.28333333333,0,0.02,Low Risk (Zone 5/6)
610979,257285.83333333334,0,0.02,Low Risk (Zone 5/6)
624450,394313.3666666667,0,0.02,Low Risk (Zone 5/6)
624712,539735.0,0,0.02,Low Risk (Zone 5/6)
624713,562878.0,0,0.02,Low Risk (Zone 5/6)
624724,236942.40666666665,0,0.02,Low Risk (Zone 5/6)
611041,246486.6,0,0.02,Low Risk (Zone 5/6)
611047,251493.63333333333,0,0.02,Low Risk (Zone 5/6)
641082,191848.74,0,0.02,Low Risk (Zone 5/6)
641101,292583.3333333333,0,0.02,Low Risk (Zone 5/6)
615565,378794.0333333334,0,0.02,Low Risk (Zone 5/6)
615603,283606.4,0,0.02,Low Risk (Zone 5/6)
615668,250342.5,0,0.02,Low Risk (Zone 5/6)
615670,274302.5333333333,0,0.02,Low Risk (Zone 5/6)
614102,264776.04,0,0.02,Low Risk (Zone 5/6)
614131,218267.96666666667,0,0.02,Low Risk (Zone 5/6)
614188,247465.0,0,0.02,Low Risk (Zone 5/6)
624236,189917.25,0,0.02,Low Risk (Zone 5/6)
610889,270139.7,0,0.02,Low Risk (Zone 5/6)
610916,212973.36666666667,0,0.02,Low Risk (Zone 5/6)
629191,231976.33333333334,0,0.02,Low Risk (Zone 5/6)
602640,360459.5,0,0.02,Low Risk (Zone 5/6)
602688,246550.6,0,0.02,Low Risk (Zone 5/6)
614000,278733.8333333333,0,0.02,Low Risk (Zone 5/6)
614052,158627.01666666666,0,0.02,Low Risk (Zone 5/6)
605809,237681.5,0,0.02,Low Risk (Zone 5/6)
606511,262423.25,0,0.02,Low Risk (Zone 5/6)
641002,220257.5,0,0.02,Low Risk (Zone 5/6)
611073,539934.1,0,0.02,Low Risk (Zone 5/6)
601292,373500.0,0,0.02,Low Risk (Zone 5/6)
601315,177575.0,0,0.02,Low Risk (Zone 5/6)
601345,218767.0,0,0.02,Low Risk (Zone 5/6)
611040,225144.41666666666,0,0.02,Low Risk (Zone 5/6)
600793,466283.3333333333,0,0.02,Low Risk (Zone 5/6)
600897,246283.33333333334,0,0.02,Low Risk (Zone 5/6)
600903,297871.1666666667,0,0.02,Low Risk (Zone 5/6)
607698,234122.5,0,0.02,Low Risk (Zone 5/6)
607819,279298.5,0,0.02,Low Risk (Zone 5/6)
614056,170837.175,0,0.02,Low Risk (Zone 5/6)
614063,167240.3,0,0.02,Low Risk (Zone 5/6)
614071,150113.93333333332,0,0.02,Low Risk (Zone 5/6)
615725,125919.4,0,0.02,Low Risk (Zone 5/6)
603500,168450.0,0,0.02,Low Risk (Zone 5/6)
602554,255250.66666666666,0,0.02,Low Risk (Zone 5/6)
604141,244630.5,0,0.02,Low Risk (Zone 5/6)
604143,252011.45,0,0.02,Low Risk (Zone 5/6)
604158,214860.33333333334,0,0.02,Low Risk (Zone 5/6)
611170,187654.5,0,0.02,Low Risk (Zone 5/6)
623194,220139.33333333334,0,0.02,Low Risk (Zone 5/6)
623445,181163.33333333334,0,0.02,Low Risk (Zone 5/6)
623475,375207.6666666667,0,0.02,Low Risk (Zone 5/6)
623621,482094.5,0,0.02,Low Risk (Zone 5/6)
623756,282570.5,0,0.02,Low Risk (Zone 5/6)
623848,192830.79999999996,0,0.02,Low Risk (Zone 5/6)
610064,422915.76666666666,0,0.02,Low Risk (Zone 5/6)
629432,178595.66666666666,0,0.02,Low Risk (Zone 5/6)
629436,157287.6,0,0.02,Low Risk (Zone 5/6)
629642,172650.0,0,0.02,Low Risk (Zone 5/6)
629643,262311.3333333333,0,0.02,Low Risk (Zone 5/6)
629644,272787.11666666664,0,0.02,Low Risk (Zone 5/6)
629731,290798.1666666667,0,0.02,Low Risk (Zone 5/6)
629733,197006.25,0,0.02,Low Risk (Zone 5/6)
629752,218739.25,0,0.02,Low Risk (Zone 5/6)
640533,255114.25,0,0.02,Low Risk (Zone 5/6)
613977,249122.44,0,0.02,Low Risk (Zone 5/6)
615846,506727.65,0,0.02,Low Risk (Zone 5/6)
615849,116653.85,0,0.02,Low Risk (Zone 5/6)
615853,224859.3,0,0.02,Low Risk (Zone 5/6)
607687,214727.66666666666,0,0.02,Low Risk (Zone 5/6)
607691,239209.0,0,0.02,Low Risk (Zone 5/6)
607694,185449.16666666666,0,0.02,Low Risk (Zone 5/6)
640154,368000.0,0,0.02,Low Risk (Zone 5/6)
613869,188188.7,0,0.02,Low Risk (Zone 5/6)
613873,239753.2666666667,0,0.02,Low Risk (Zone 5/6)
613876,288966.6666666667,0,0.02,Low Risk (Zone 5/6)
613877,538093.0,0,0.02,Low Risk (Zone 5/6)
613881,404020.31666666665,0,0.02,Low Risk (Zone 5/6)
640320,151430.95,0,0.02,Low Risk (Zone 5/6)
640376,229567.0,0,0.02,Low Risk (Zone 5/6)
608013,137933.33333333334,0,0.02,Low Risk (Zone 5/6)
608015,237794.16666666666,0,0.02,Low Risk (Zone 5/6)
629863,204566.33333333334,0,0.02,Low Risk (Zone 5/6)
601461,215946.80000000002,0,0.02,Low Risk (Zone 5/6)
601467,480700.0,0,0.02,Low Risk (Zone 5/6)
611147,202460.9,0,0.02,Low Risk (Zone 5/6)
611269,236664.83333333334,0,0.02,Low Risk (Zone 5/6)
611292,470912.8333333333,0,0.02,Low Risk (Zone 5/6)
605338,381409.0,0,0.02,Low Risk (Zone 5/6)
605741,287166.6666666667,0,0.02,Low Risk (Zone 5/6)
615953,227852.03999999998,0,0.02,Low Risk (Zone 5/6)
615965,110035.33333333333,0,0.02,Low Risk (Zone 5/6)
613817,173589.91666666666,0,0.02,Low Risk (Zone 5/6)
640033,96396.25,0,0.02,Low Risk (Zone 5/6)
640152,405866.6666666667,0,0.02,Low Risk (Zone 5/6)
622993,264729.93333333335,0,0.02,Low Risk (Zone 5/6)
601403,528100.0,0,0.02,Low Risk (Zone 5/6)
630043,214316.21666666667,0,0.02,Low Risk (Zone 5/6)
630100,240783.33333333334,0,0.02,Low Risk (Zone 5/6)
609993,559386.0,0,0.02,Low Risk (Zone 5/6)
609994,169484.71666666665,0,0.02,Low Risk (Zone 5/6)
610009,168690.6,0,0.02,Low Risk (Zone 5/6)
608155,244750.0,0,0.02,Low Risk (Zone 5/6)
608192,234266.66666666666,0,0.02,Low Risk (Zone 5/6)
608202,159626.0,0,0.02,Low Risk (Zone 5/6)
613866,376300.26666666666,0,0.02,Low Risk (Zone 5/6)
615990,136416.52,0,0.02,Low Risk (Zone 5/6)
613750,169398.525,0,0.02,Low Risk (Zone 5/6)
613759,176218.09999999998,0,0.02,Low Risk (Zone 5/6)
613765,194910.34,0,0.02,Low Risk (Zone 5/6)
639803,509613.1666666667,0,0.02,Low Risk (Zone 5/6)
639834,532682.8,0,0.02,Low Risk (Zone 5/6)
639929,139769.76666666666,0,0.02,Low Risk (Zone 5/6)
630123,364636.85000000003,0,0.02,Low Risk (Zone 5/6)
630362,214532.90000000002,0,0.02,Low Risk (Zone 5/6)
630391,201325.33333333334,0,0.02,Low Risk (Zone 5/6)
622361,348177.5333333333,0,0.02,Low Risk (Zone 5/6)
611191,386275.55,0,0.02,Low Risk (Zone 5/6)
611219,186481.35,0,0.02,Low Risk (Zone 5/6)
611251,160986.53333333333,0,0.02,Low Risk (Zone 5/6)
611267,227456.78333333333,0,0.02,Low Risk (Zone 5/6)
621578,248270.7,0,0.02,Low Risk (Zone 5/6)
639734,278588.02,0,0.02,Low Risk (Zone 5/6)
600268,236415.06666666665,0,0.02,Low Risk (Zone 5/6)
613804,244990.58,0,0.02,Low Risk (Zone 5/6)
616041,195094.52,0,0.02,Low Risk (Zone 5/6)
600277,259598.16666666666,0,0.02,Low Risk (Zone 5/6)
608153,165850.0,0,0.02,Low Risk (Zone 5/6)
621873,147961.15,0,0.02,Low Risk (Zone 5/6)
611344,177081.31666666665,0,0.02,Low Risk (Zone 5/6)
611358,168602.25,0,0.02,Low Risk (Zone 5/6)
622120,374848.04,0,0.02,Low Risk (Zone 5/6)
604753,202949.33333333334,0,0.02,Low Risk (Zone 5/6)
639433,264730.0,0,0.02,Low Risk (Zone 5/6)
639446,331650.0,0,0.02,Low Risk (Zone 5/6)
639452,295768.61666666664,0,0.02,Low Risk (Zone 5/6)
639455,242961.0,0,0.02,Low Risk (Zone 5/6)
603553,212916.66666666666,0,0.02,Low Risk (Zone 5/6)
603576,444066.6666666667,0,0.02,Low Risk (Zone 5/6)
603580,209060.0,0,0.02,Low Risk (Zone 5/6)
639488,575538.5,0,0.02,Low Risk (Zone 5/6)
639564,266813.14,0,0.02,Low Risk (Zone 5/6)
604047,183823.5,0,0.02,Low Risk (Zone 5/6)
604086,309741.5,0,0.02,Low Risk (Zone 5/6)
621388,334079.25,0,0.02,Low Risk (Zone 5/6)
621460,282091.0,0,0.02,Low Risk (Zone 5/6)
621473,166138.66666666666,0,0.02,Low Risk (Zone 5/6)
630475,65836.0,0,0.02,Low Risk (Zone 5/6)
630513,203050.0,0,0.02,Low Risk (Zone 5/6)
630711,232214.34999999998,0,0.02,Low Risk (Zone 5/6)
630771,442578.0,0,0.02,Low Risk (Zone 5/6)
630791,225826.28333333333,0,0.02,Low Risk (Zone 5/6)
630861,420115.1,0,0.02,Low Risk (Zone 5/6)
616146,257179.4,0,0.02,Low Risk (Zone 5/6)
613651,558043.2,0,0.02,Low Risk (Zone 5/6)
613656,276009.88333333336,0,0.02,Low Risk (Zone 5/6)
613687,308280.60000000003,0,0.02,Low Risk (Zone 5/6)
613691,453148.71666666673,0,0.02,Low Risk (Zone 5/6)
608470,458702.0,0,0.02,Low Risk (Zone 5/6)
608619,274513.1666666667,0,0.02,Low Risk (Zone 5/6)
639222,237739.0,0,0.02,Low Risk (Zone 5/6)
639264,530956.3,0,0.02,Low Risk (Zone 5/6)
639416,194928.33333333334,0,0.02,Low Risk (Zone 5/6)
639418,185042.43333333335,0,0.02,Low Risk (Zone 5/6)
639423,247234.9,0,0.02,Low Risk (Zone 5/6)
638610,405900.0,0,0.02,Low Risk (Zone 5/6)
613597,400778.2,0,0.02,Low Risk (Zone 5/6)
616186,217677.08,0,0.02,Low Risk (Zone 5/6)
616208,170463.275,0,0.02,Low Risk (Zone 5/6)
616219,264346.5,0,0.02,Low Risk (Zone 5/6)
616247,235417.86666666667,0,0.02,Low Risk (Zone 5/6)
613560,142819.94999999998,0,0.02,Low Risk (Zone 5/6)
613562,248471.78333333333,0,0.02,Low Risk (Zone 5/6)
616136,400010.9166666667,0,0.02,Low Risk (Zone 5/6)
616140,157157.54,0,0.02,Low Risk (Zone 5/6)
609933,249747.7333333333,0,0.02,Low Risk (Zone 5/6)
601515,206912.0,0,0.02,Low Risk (Zone 5/6)
601538,162233.33333333334,0,0.02,Low Risk (Zone 5/6)
611376,303787.25,0,0.02,Low Risk (Zone 5/6)
604003,140100.0,0,0.02,Low Risk (Zone 5/6)
604033,285633.3333333333,0,0.02,Low Risk (Zone 5/6)
631016,223006.175,0,0.02,Low Risk (Zone 5/6)
631184,187687.91999999998,0,0.02,Low Risk (Zone 5/6)
600335,358866.6666666667,0,0.02,Low Risk (Zone 5/6)
600340,174266.66666666666,0,0.02,Low Risk (Zone 5/6)
608752,134783.33333333334,0,0.02,Low Risk (Zone 5/6)
608773,558640.0,0,0.02,Low Risk (Zone 5/6)
613580,165187.76666666666,0,0.02,Low Risk (Zone 5/6)
616321,160180.91666666666,0,0.02,Low Risk (Zone 5/6)
616366,175523.25,0,0.02,Low Risk (Zone 5/6)
608852,187233.33333333334,0,0.02,Low Risk (Zone 5/6)
638471,382170.3666666667,0,0.02,Low Risk (Zone 5/6)
609884,332677.36666666664,0,0.02,Low Risk (Zone 5/6)
609890,264787.6666666667,0,0.02,Low Risk (Zone 5/6)
609898,252260.85,0,0.02,Low Risk (Zone 5/6)
621077,231697.16666666666,0,0.02,Low Risk (Zone 5/6)
611401,285678.13333333336,0,0.02,Low Risk (Zone 5/6)
611416,164829.33333333334,0,0.02,Low Risk (Zone 5/6)
611418,241209.83333333334,0,0.02,Low Risk (Zone 5/6)
611426,168559.5,0,0.02,Low Risk (Zone 5/6)
611427,155209.4,0,0.02,Low Risk (Zone 5/6)
621162,247083.33333333334,0,0.02,Low Risk (Zone 5/6)
601616,565250.0,0,0.02,Low Risk (Zone 5/6)
605230,271762.0,0,0.02,Low Risk (Zone 5/6)
616379,189736.522,0,0.02,Low Risk (Zone 5/6)
616398,165417.9,0,0.02,Low Risk (Zone 5/6)
613533,184773.86666666667,0,0.02,Low Risk (Zone 5/6)
616418,205280.975,0,0.02,Low Risk (Zone 5/6)
605286,192893.83333333334,0,0.02,Low Risk (Zone 5/6)
600299,171929.33333333334,0,0.02,Low Risk (Zone 5/6)
600309,226481.83333333334,0,0.02,Low Risk (Zone 5/6)
601633,352496.0,0,0.02,Low Risk (Zone 5/6)
601649,201466.66666666666,0,0.02,Low Risk (Zone 5/6)
601657,557660.0,0,0.02,Low Risk (Zone 5/6)
631385,175569.56666666665,0,0.02,Low Risk (Zone 5/6)
631471,212609.8,0,0.02,Low Risk (Zone 5/6)
631566,461013.95,0,0.02,Low Risk (Zone 5/6)
631571,520610.75,0,0.02,Low Risk (Zone 5/6)
631577,181100.0,0,0.02,Low Risk (Zone 5/6)
637984,198173.55,0,0.02,Low Risk (Zone 5/6)
638121,538598.2,0,0.02,Low Risk (Zone 5/6)
602096,397371.5,0,0.02,Low Risk (Zone 5/6)
